0.0 0.0024381900977705206
1.0031533709113026 -0.8935318253516653
3.209040757006136 -1.7392060643494136
4.6972445533848415 -2.359436881840185
8.774079964205278 -2.9670147247876715
13.38005450262704 -3.4617857472874323
19.55334432464239 -3.812372842063967
22.638043871210378 -4.006463473350938
29.342418185266773 -4.225446663781043
41.21627427044779 -4.494312240719395
47.92583622301009 -4.663169874086286
63.94396701958818 -4.887981052150357
76.86378071852036 -5.05028118621839
93.92332994515695 -5.212386783842451
106.84833128259498 -5.324561360847271
125.46417206100011 -5.448999839507435
149.25273688459612 -5.591992231511338
169.4222753955169 -5.703826369739208
192.69791246184246 -5.802983216368297
218.0440657468335 -5.895777100142498
237.70067650048384 -5.9637756929955525
258.39286959087366 -6.025459957104714
281.1581727191818 -6.055718479827381
303.4034150872739 -6.111064098137151
330.30715683366 -6.153659473681651
357.21089858004603 -6.19625484922615
384.1178826004983 -6.207521751606141
413.6089590516997 -6.249995541873158
443.6207447179302 -6.261116541920171
470.0096133426062 -6.278673455988562
489.67141173476244 -6.296546491778404
510.8869078594344 -6.301815187135953
